"date","code","region","name","AE_att_T1","AE_att_T2","AE_att_T3","AE_att_tot","AE_more4_T1","AE_more4_T2","AE_more4_T3","AE_more4_tot","AE_per4_T1","AE_per4_all","Em_adm_AE_T1","Em_adm_AE_T2","Em_adm_AE_T34","Em_adm_AE_tot","Em_adm_other","Em_adm_tot","Em_pat_adm_more4","Em_pat_adm_more12","time_period","file_name","day_num"
2025-01-01,"RHW","NHS England South East","Royal Berkshire NHS Foundation Trust",11293,2391,2248,15932,4660,18,0,4678,0.587354998671744,0.706377102686417,2479,0,0,2479,482,2961,953,37,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RA2","NHS England South East","Royal Surrey County Hospital NHS Foundation Trust",7240,0,1363,8603,2072,0,0,2072,0.713812154696133,0.759153783563873,2451,0,0,2451,1165,3616,427,13,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NQT51","NHS England South East","Station Plaza Health Centre",0,0,1090,1090,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTP","NHS England South East","Surrey And Sussex Healthcare NHS Trust",9612,0,0,9612,3640,0,0,3640,0.621306699958385,0.621306699958385,2940,0,0,2940,922,3862,1230,703,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RDR","NHS England South East","Sussex Community NHS Foundation Trust",0,0,11327,11327,0,0,87,87,NA,0.9923192372208,0,0,0,0,3,3,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RHM","NHS England South East","University Hospital Southampton NHS Foundation Trust",11728,1085,0,12813,4547,80,0,4627,0.612295361527967,0.638882385077655,4061,8,0,4069,1762,5831,520,14,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYR","NHS England South East","University Hospitals Sussex NHS Foundation Trust",26817,1364,1865,30046,10454,63,139,10656,0.610172651676176,0.645343806163882,8454,30,50,8534,1684,10218,2070,1176,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"ACH01","NHS England South East","Whitstable Medical Practice",0,0,5162,5162,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NTV0W","NHS England South East","Woking Walk In Centre",0,0,2535,2535,0,0,48,48,NA,0.981065088757396,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJ8","NHS England South West","Cornwall Partnership NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,10,10,81,91,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBD","NHS England South West","Dorset County Hospital NHS Foundation Trust",4188,0,3817,8005,1985,0,4,1989,0.526026743075454,0.751530293566521,1760,0,0,1760,556,2316,318,93,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RDY","NHS England South West","Dorset Healthcare University NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,2,2,0,2,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTQ","NHS England South West","Gloucestershire Health And Care NHS Foundation Trust",0,0,7168,7168,0,0,42,42,NA,0.994140625,0,0,0,0,21,21,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTE","NHS England South West","Gloucestershire Hospitals NHS Foundation Trust",12378,0,0,12378,4600,0,0,4600,0.628372919696235,0.628372919696235,2635,0,0,2635,2408,5043,961,569,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RN3","NHS England South West","Great Western Hospitals NHS Foundation Trust",5176,0,5001,10177,2581,0,109,2690,0.501352395672334,0.735678490714356,2350,0,0,2350,1424,3774,920,498,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RVJ","NHS England South West","North Bristol NHS Trust",8202,0,0,8202,3297,0,0,3297,0.598024871982443,0.598024871982443,2920,0,0,2920,2321,5241,1022,545,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"L83087","NHS England South West","Okehampton Medical Centre",0,0,77,77,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NQT5H","NHS England South West","Paulton Memorial Hospital",0,0,913,913,0,0,5,5,NA,0.994523548740416,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"REF","NHS England South West","Royal Cornwall Hospitals NHS Trust",5987,0,10682,16669,3231,0,657,3888,0.46033071655253,0.766752654628352,2492,0,48,2540,1211,3751,1323,545,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RH8","NHS England South West","Royal Devon University Healthcare NHS Foundation Trust",12574,0,4240,16814,5485,0,6,5491,0.563782408143789,0.673426906149637,3644,0,0,3644,1948,5592,2035,261,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RD1","NHS England South West","Royal United Hospitals Bath NHS Foundation Trust",7900,0,0,7900,3122,0,0,3122,0.604810126582279,0.604810126582279,2539,0,6,2545,1807,4352,1040,204,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNZ","NHS England South West","Salisbury NHS Foundation Trust",4504,326,1715,6545,1752,0,0,1752,0.61101243339254,0.73231474407945,1312,0,0,1312,1026,2338,489,19,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NLX","NHS England South West","Sirona Care & Health",0,0,8056,8056,0,0,378,378,NA,0.953078450844091,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RH5","NHS England South West","Somerset NHS Foundation Trust",11562,0,9287,20849,5403,0,133,5536,0.532693305656461,0.734471677298671,2994,0,0,2994,1761,4755,1159,329,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYF","NHS England South West","South Western Ambulance Service NHS Foundation Trust",0,0,1635,1635,0,0,35,35,NA,0.978593272171254,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"AAH","NHS England South West","Tetbury Hospital Trust Ltd",0,0,599,599,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RA9","NHS England South West","Torbay And South Devon NHS Foundation Trust",6196,0,3020,9216,3055,0,14,3069,0.506939961265332,0.6669921875,2166,0,0,2166,1229,3395,466,70,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RA7","NHS England South West","University Hospitals Bristol And Weston NHS Foundation Trust",14626,2376,0,17002,5610,177,0,5787,0.616436482975523,0.659628279025997,5092,10,0,5102,1747,6849,1877,909,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R0D","NHS England South West","University Hospitals Dorset NHS Foundation Trust",12296,0,4726,17022,4996,0,0,4996,0.593689004554327,0.706497473857361,4019,0,0,4019,2517,6536,1527,484,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RK9","NHS England South West","University Hospitals Plymouth NHS Trust",8603,160,4975,13738,4558,1,93,4652,0.470184819249099,0.661377201921677,2776,0,0,2776,1457,4233,1187,860,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"AXG","NHS England South West","Wiltshire Health & Care",0,0,2116,2116,0,0,9,9,NA,0.995746691871456,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
